Team Name,LastName,FirstName,AB,Runs,Hits,RBI,2B,3B,HR,W,K,RE,SF,SB,CS,Bunting,Stealing,Running,Hit Run,LRS,P,C,1B,2B,SS,3B,LF,CF,RF,ChB,ChL,ChR,AVG,SLG,OBP,Games,HBP,Ch1B,Ch2B,Ch3B,ChHR,ChW,ChDP,Ch1BL,Ch2BL,Ch3BL,ChHRL,ChWL,ChDPL,Ch1BR,Ch2BR,Ch3BR,ChHRR,ChWR,ChDPR,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,T Rating,Passball,Power Left,Power Right,Outfield Arm,Catcher Arm
Pittsburg Pirates,Sanguillen,Manny,32,1,11,8,0,0,1,2,4,0,0,0,0,D,C,14,D,L,0,4,0,0,0,0,0,0,0,37.40,0.00,0.00,0.344,0.438,0.382,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Pittsburg Pirates,Martinez,Jose,4,0,0,0,0,0,0,0,1,0,0,0,0,D,E,14,D,L,0,0,0,4,4,4,4,0,4,31.25,0.00,0.00,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Pittsburg Pirates,Pagan,Jose,27,2,3,2,0,0,1,2,6,1,0,0,0,D,E,11,D,L,0,0,0,4,0,4,4,0,4,35.55,0.00,0.00,0.111,0.222,0.200,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Pittsburg Pirates,Taylor,Carl,29,5,9,0,2,0,0,4,7,0,0,0,0,D,E,8,D,L,0,4,3,0,0,0,4,0,4,57.25,0.00,0.00,0.310,0.379,0.394,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Pittsburg Pirates,Alou,Matty,46,8,11,5,2,0,0,2,7,1,0,0,0,D,A,15,D,L,0,0,0,0,0,0,0,2,0,43.90,0.00,0.00,0.239,0.283,0.286,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Pittsburg Pirates,Stargell,Willie,39,6,10,5,1,0,1,7,12,0,0,0,0,D,E,8,D,L,0,0,4,0,0,0,4,0,4,44.00,0.00,0.00,0.256,0.359,0.370,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Pittsburg Pirates,Hebner,Richie,42,6,16,6,1,0,1,2,4,2,0,0,0,D,D,12,D,L,0,0,4,0,0,3,0,0,0,43.50,0.00,0.00,0.381,0.476,0.435,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Pittsburg Pirates,Clemente,Roberto,43,8,16,9,2,1,4,4,7,1,0,0,0,D,D,15,D,L,0,0,0,0,0,0,0,3,0,50.50,0.00,0.00,0.372,0.744,0.438,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Pittsburg Pirates,Oliver,Al,18,4,6,3,1,0,1,0,1,0,0,0,0,D,C,14,D,L,0,0,2,0,0,0,4,0,4,33.50,0.00,0.00,0.333,0.556,0.333,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Pittsburg Pirates,Alley,Gene,27,4,7,4,0,0,0,2,5,0,0,0,0,D,C,14,D,L,0,0,0,2,3,3,0,0,0,28.10,0.00,0.00,0.259,0.259,0.310,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Pittsburg Pirates,Patek,Freddie,20,2,4,1,0,0,0,1,4,1,0,0,0,D,B,16,D,L,0,0,0,0,3,0,0,0,0,29.80,0.00,0.00,0.200,0.200,0.273,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Pittsburg Pirates,May,Jerry,7,3,4,3,1,0,1,1,2,0,0,0,0,D,E,8,D,L,0,2,0,0,0,0,0,0,0,22.75,0.00,0.00,0.571,1.143,0.625,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Pittsburg Pirates,Veale,Bob,6,0,1,0,0,0,0,0,1,0,0,0,0,D,E,10,D,L,3,0,0,0,0,0,0,0,0,3.00,0.00,0.00,0.167,0.167,0.167,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Pittsburg Pirates,Ellis,Dock,8,0,0,1,0,0,0,0,2,0,0,0,0,D,E,10,D,L,3,0,0,0,0,0,0,0,0,3.00,0.00,0.00,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Pittsburg Pirates,Blass,Steve,5,0,1,0,0,0,0,1,3,0,0,0,0,D,E,10,D,L,3,0,0,0,0,0,0,0,0,24.00,0.00,0.00,0.200,0.200,0.333,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
