Team Name,LastName,FirstName,AB,Runs,Hits,RBI,2B,3B,HR,W,K,RE,SF,SB,CS,Bunting,Stealing,Running,Hit Run,LRS,P,C,1B,2B,SS,3B,LF,CF,RF,ChB,ChL,ChR,AVG,SLG,OBP,Games,HBP,Ch1B,Ch2B,Ch3B,ChHR,ChW,ChDP,Ch1BL,Ch2BL,Ch3BL,ChHRL,ChWL,ChDPL,Ch1BR,Ch2BR,Ch3BR,ChHRR,ChWR,ChDPR,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,T Rating,Passball,Power Left,Power Right,Outfield Arm,Catcher Arm
Cleonto,Branson,Jeff,36,4,9,5,0,0,1,2,5,0,0,0,0,D,E,11,D,L,0,0,0,3,3,2,0,0,0,34.20,18.60,36.70,0.250,0.333,0.289,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Cleonto,Duncan,Mariano,0,0,0,0,0,0,0,0,0,0,0,0,0,D,C,13,C,R,0,0,0,4,0,0,4,0,4,20.80,20.40,24.15,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Cleonto,Mitchell,Kevin,4,1,1,0,0,0,0,1,0,0,0,0,0,D,D,8,C,R,0,0,0,0,0,0,5,0,5,24.10,22.70,28.70,0.250,0.250,0.400,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Cleonto,Vizquel,Omar,30,8,8,5,1,0,1,4,3,1,0,1,0,A,AA,17,B,R,0,0,0,0,1,0,0,0,0,37.30,30.00,39.60,0.267,0.400,0.389,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Cleonto,Merced,Orlando,35,8,14,7,2,0,1,4,7,0,0,1,0,D,C,12,B,L,0,0,3,0,0,0,0,0,0,38.25,30.65,41.90,0.400,0.543,0.475,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Cleonto,Grissom,Marquis,0,0,0,0,0,0,0,0,0,0,0,0,0,B,B,17,C,R,0,0,0,0,0,0,0,1,0,30.70,31.40,33.50,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Cleonto,Williams,Matt,0,0,0,0,0,0,0,0,0,0,0,0,0,D,B,11,D,R,0,0,0,0,0,0,0,0,0,27.20,31.80,30.60,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Cleonto,Gonzalez,Alex,18,4,4,3,0,0,2,2,3,0,0,3,0,A,B,13,D,R,0,0,0,0,2,0,0,0,0,26.00,32.80,27.70,0.222,0.556,0.391,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Cleonto,Cruz Jr.,Jose,11,0,0,0,0,0,0,0,5,0,0,0,0,C,C,13,C,R,0,0,0,0,0,0,4,5,4,30.80,33.70,28.65,0.000,0.000,0.000,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Cleonto,Sprague,Ed,0,0,0,0,0,0,0,0,0,0,0,0,0,D,E,10,D,R,0,0,0,0,0,3,0,0,0,27.60,34.90,28.60,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
